6.248422761209191378e+01
1.711369546137221676e+01
2.466222699377844663e+01
8.906542060809856665e+00
2.515318030208607070e+01
1.008505848840576746e+01
9.151773063897064731e+01
7.859241026316313494e+00
8.999915033590716007e+01
5.611040563487657096e+01
9.075110021843109109e+00
3.432199801868804201e+01
5.354002813152487761e+01
1.280000000000000000e+02
4.270278340041846121e+01
8.183267245049464123e+00
1.570060875487544472e+01
4.017532373196151951e+01
1.060000000000000000e+02
9.652249671198774195e+00
9.035233412634159578e+00
3.985604097065480289e+01
2.326220039313805188e+01
4.714383281291391370e+01
2.274611093495527925e+01
1.056309584582456296e+01
1.006335305613136377e+01
1.466618088583079782e+01
7.293188823310551072e+01
3.108321821071705671e+01
4.598356381919196423e+01
4.032983802126292261e+01
3.076355059530987646e+01
1.545292447406387382e+01
5.825330466435588050e+01
4.092766015155375214e+01
1.903523341263415958e+01
1.148585323328443586e+01
5.540708410014361363e+01
4.222082949263789686e+01
1.111326446523689171e+01
1.859522922016476087e+01
3.170584912858190307e+01
1.127324414284528231e+01
8.583192055129908127e+00
1.666504507651277578e+01
4.746263714153057833e+01
2.897598693217453558e+01
1.105087410478295062e+01
5.361912948268739854e+01
4.034996437472575082e+01
4.423047324635507493e+01
1.522214813092922014e+01
8.400000000000000000e+01
9.592525770387840822e+00
6.369685819132372018e+01
1.760289459724096162e+01
1.857224314926084929e+01
2.194170497636807937e+01
1.813732370415396744e+01
7.398769173618477168e+01
2.039154312403866953e+01
4.151828648386170784e+01
6.039835486281080534e+01
1.958415903903880917e+01
4.147396237535430430e+01
1.804358503926032853e+01
8.400000000000000000e+01
9.105575979382625462e+01
8.499241957982653162e+01
1.060000000000000000e+02
1.379817435551895244e+01
8.701528067414640688e+00
1.125270205508996568e+01
1.060000000000000000e+02
8.865709169774240195e+01
1.065387028921794510e+01
9.301192187463453109e+00
8.400000000000000000e+01
1.911733089961142795e+01
5.011459752976067250e+01
8.400000000000000000e+01
2.243956045608334193e+01
7.791113801394002003e+00
2.282362855175291116e+01
1.060000000000000000e+02
8.794535647360211428e+00
5.982273821908506761e+01
1.020514526612070938e+01
4.531533273989894894e+01
1.131136954613722168e+02
5.200617697732410250e+01
8.400000000000000000e+01
4.043351328044793291e+01
8.258994039394718101e+00
5.686328233758236195e+01
5.156277491840663885e+01
1.157688211618112106e+01
4.468043144066444938e+01
9.692731998590350173e+00
7.748511312250737149e+01
1.336417948305825476e+01
1.035339265030365397e+01
1.898628946637341031e+01
9.323016988871984267e+00
1.123902683993476259e+01
2.049085403568498975e+01
9.420988653520636191e+00
1.175390258545437661e+01
4.897326368490445958e+01
6.200000000000000000e+01
8.895294256822918300e+00
2.868735137063310248e+01
7.523561046980492506e+01
6.200000000000000000e+01
3.297258664272694517e+01
1.921655968994251396e+01
8.221040182901268167e+01
1.547478904130320743e+01
1.882447471673918926e+01
4.848912011312334869e+01
2.148372776015481733e+01
2.351137682878895419e+01
1.060000000000000000e+02
8.985573276730381309e+00
3.703025500207849063e+01
9.967698139762092069e+00
8.400000000000000000e+01
1.280631010643411472e+01
